Wall time,Step,Value
1592367694.813097,0,1.4893893003463745
1592367818.7064788,1,1.0494357347488403
1592367913.263538,2,1.036562442779541
1592368007.9381032,3,0.8942825198173523
1592368103.39044,4,0.8576988577842712
1592368198.927723,5,0.8992817997932434
1592368294.4036422,6,0.850872814655304
1592368390.1652248,7,0.7719537615776062
1592368485.930149,8,0.8094067573547363
1592368582.014316,9,0.7556124925613403
1592368678.139054,10,0.7874459624290466
1592368774.918803,11,0.6924259662628174
1592368871.0311491,12,0.8500247597694397
1592368967.2767205,13,0.6862547993659973
1592369064.0240974,14,0.7185954451560974
1592369160.5808253,15,0.7314156889915466
1592369257.1249545,16,0.750485360622406
1592369353.6939223,17,0.7618263363838196
1592369450.1287081,18,0.7317346930503845
1592369546.5323408,19,0.7482175230979919
1592369642.6256318,20,0.6981266736984253
1592369739.171802,21,0.681164562702179
1592369835.466653,22,0.7195660471916199
1592369932.080749,23,0.693655788898468
1592370028.4065006,24,0.6749184727668762
1592370124.8191864,25,0.6725845336914062
1592370221.5262148,26,0.743065595626831
1592370317.9302514,27,0.6554083824157715
1592370414.633902,28,0.6499872803688049
1592370511.2360647,29,0.6495172381401062
1592370608.1795275,30,0.707082986831665
1592370704.8755226,31,0.6206727623939514
1592370801.3235025,32,0.6629008054733276
1592370897.6853764,33,0.6588066220283508
1592370994.2460468,34,0.6853465437889099
1592371091.0182948,35,0.6801885366439819
1592371187.4988713,36,0.5898182988166809
1592371283.7847676,37,0.6781463623046875
1592371380.503138,38,0.6165886521339417
1592371476.9475236,39,0.6137415766716003
1592371573.4938843,40,0.6018572449684143
1592371670.063311,41,0.5827012658119202
1592371766.4586174,42,0.6718032956123352
1592371863.0548732,43,0.6508470177650452
1592371959.8920224,44,0.6549279689788818
1592372056.2882328,45,0.5826640725135803
1592372152.8682756,46,0.6179824471473694
1592372249.5014725,47,0.6434773802757263
1592372345.8721778,48,0.586925745010376
1592372442.5982978,49,0.5677862167358398
1592372539.1671631,50,0.6223549842834473
1592372635.6615956,51,0.5949459671974182
1592372732.5387008,52,0.5747458934783936
1592372828.9810457,53,0.6257950067520142
1592372925.5542424,54,0.6589365601539612
1592373022.2340813,55,0.6573117971420288
1592373118.967836,56,0.5486853718757629
1592373215.7081008,57,0.5708048939704895
1592373312.121034,58,0.6272304058074951
1592373408.5157113,59,0.6056409478187561
1592373505.0260923,60,0.6065122485160828
1592373601.515014,61,0.5600264072418213
1592373698.0909991,62,0.6147582530975342
1592373794.2546012,63,0.6205005049705505
1592373891.0046778,64,0.5549099445343018
1592373987.5497031,65,0.6028384566307068
1592374084.1470594,66,0.5458307266235352
1592374180.7684457,67,0.6120579838752747
1592374277.391389,68,0.6090327501296997
1592374373.8567178,69,0.6413149237632751
1592374470.417501,70,0.48489177227020264
1592374567.2663333,71,0.5857787132263184
1592374664.1840842,72,0.576826810836792
1592374760.531804,73,0.5154711604118347
1592374856.6718252,74,0.5586426258087158
1592374953.4091077,75,0.5678427219390869
1592375050.1375196,76,0.637724757194519
1592375146.6716895,77,0.5588846206665039
1592375243.3919058,78,0.6267609000205994
1592375339.961086,79,0.5708784461021423
1592375436.487545,80,0.591948390007019
1592375533.043044,81,0.4728611707687378
1592375629.2912245,82,0.5747435688972473
1592375725.8545425,83,0.5463199019432068
1592375822.2431018,84,0.6052131652832031
1592375919.0610268,85,0.5580088496208191
1592376015.749115,86,0.5767207145690918
