Wall time,Step,Value
1591652272.9007897,0,0.466398149728775
1591652498.6099925,1,0.3124033510684967
1591652713.2575407,2,0.24940405786037445
1591652929.4503255,3,0.20381523668766022
1591653145.3560398,4,0.17907828092575073
1591653360.4765074,5,0.17646507918834686
1591653577.9142313,6,0.1527848243713379
1591653795.5274796,7,0.14205831289291382
1591654013.4540408,8,0.1352575570344925
1591654228.9898555,9,0.13153021037578583
1591654445.3833857,10,0.12539133429527283
1591654658.333998,11,0.12329811602830887
1591654870.2047837,12,0.12466146051883698
1591655085.6277156,13,0.12600991129875183
1591655302.5402985,14,0.11834868788719177
1591655519.0992146,15,0.12661045789718628
1591655733.6962168,16,0.10236414521932602
1591655951.46855,17,0.10700757056474686
1591656168.0313873,18,0.11238933354616165
1591656384.5114574,19,0.10782165080308914
1591656601.3009548,20,0.09525851905345917
1591656815.0332222,21,0.10253044217824936
1591657029.9948807,22,0.11906403303146362
1591657246.3918474,23,0.10587622970342636
1591657460.3282962,24,0.10399897396564484
1591657661.260367,25,0.09384305775165558
1591657862.2546303,26,0.10706590116024017
1591658063.3483055,27,0.09003531187772751
1591658264.484759,28,0.09563632309436798
1591658465.7112064,29,0.09173663705587387
1591658666.901065,30,0.08192507922649384
1591658868.0041413,31,0.09753463417291641
1591659068.9039426,32,0.08757570385932922
1591659269.786485,33,0.08505429327487946
1591659470.9018962,34,0.09482059627771378
1591659672.010735,35,0.08970089256763458
1591659873.1056135,36,0.09204322844743729
1591660074.1596465,37,0.08653199672698975
1591660275.08138,38,0.07975112646818161
1591660475.9469366,39,0.10182064771652222
1591660677.258507,40,0.06711211800575256
1591660878.4793196,41,0.08904978632926941
1591661079.608158,42,0.08943595737218857
1591661280.5243332,43,0.07387567311525345
1591661481.382162,44,0.08022180199623108
1591661682.4465456,45,0.08935035020112991
1591661883.478954,46,0.07215172052383423
1591662084.5115314,47,0.09310813248157501
1591662285.5583053,48,0.0800260603427887
1591662486.745476,49,0.07118429988622665
1591662687.7992368,50,0.08075661212205887
1591662888.9459596,51,0.07920002937316895
1591663090.2316523,52,0.07887950539588928
1591663291.3481178,53,0.08468881994485855
1591663492.341435,54,0.07854624092578888
1591663693.439673,55,0.0889662504196167
1591663894.4307005,56,0.08622229099273682
1591664095.551225,57,0.06989076733589172
1591664296.6486034,58,0.07380576431751251
1591664497.6686685,59,0.06257916241884232
1591664698.7265596,60,0.0736832544207573
1591664899.5186348,61,0.07233738154172897
1591665100.5996885,62,0.06432454288005829
1591665301.5427787,63,0.09107095748186111
1591665502.5379007,64,0.06932972371578217
1591665703.7346184,65,0.06280862540006638
1591665905.0732954,66,0.0684836283326149
1591666105.976997,67,0.08087144792079926
1591666307.050486,68,0.08154363185167313
1591666508.3238623,69,0.06500796228647232
1591666709.514089,70,0.06613979488611221
1591666910.5607135,71,0.07164114713668823
1591667111.7224753,72,0.06739085167646408
1591667312.7661588,73,0.06379713118076324
1591667514.1236062,74,0.06794407963752747
1591667715.5692651,75,0.07711388915777206
1591667916.8786638,76,0.059461187571287155
1591668118.0453858,77,0.06624368578195572
1591668319.350702,78,0.07438565790653229
1591668521.1319845,79,0.06605652719736099
1591668722.667112,80,0.0504893958568573
1591668923.7884045,81,0.06196092814207077
1591669125.1009946,82,0.06945542991161346
1591669326.1555517,83,0.0703594982624054
1591669527.2822654,84,0.07691660523414612
1591669728.375014,85,0.06777729094028473
1591669929.6534688,86,0.06434857100248337
1591670130.8394792,87,0.0668974295258522
1591670332.2366967,88,0.058235131204128265
1591670533.5959165,89,0.05795587971806526
1591670734.950984,90,0.05661683902144432
1591670936.2139866,91,0.06717842817306519
1591671137.583363,92,0.06716153770685196
1591671338.7418716,93,0.06767790764570236
1591671540.0770278,94,0.06874258071184158
1591671741.5232253,95,0.07153474539518356
1591671943.074346,96,0.05741239711642265
1591672144.4198492,97,0.052670449018478394
1591672345.8484046,98,0.06291405111551285
1591672547.4491253,99,0.05710417777299881
1591672781.6420803,100,0.08045855909585953
1591672999.961071,101,0.08574381470680237
1591673218.293689,102,0.07965100556612015
1591673436.7217338,103,0.08129708468914032
1591673655.1368618,104,0.07801179587841034
1591673873.6019802,105,0.07213655859231949
1591674092.1181335,106,0.07387136667966843
1591674310.600869,107,0.08468648791313171
1591674529.203676,108,0.0742383822798729
1591674747.6096184,109,0.07059650868177414
1591674966.0987935,110,0.06957656145095825
1591675184.6374986,111,0.07984244078397751
1591675403.0857327,112,0.07837900519371033
1591675621.6142695,113,0.09032610803842545
1591675840.001867,114,0.09108288586139679
1591676058.4610887,115,0.09314746409654617
1591676276.931991,116,0.06791029125452042
1591676495.5544057,117,0.06568090617656708
1591676714.0141573,118,0.07522067427635193
1591676932.6421576,119,0.07363516837358475
1591677151.3283372,120,0.06463788449764252
1591677369.751339,121,0.0783061608672142
1591677588.0900202,122,0.07944714277982712
1591677806.6259186,123,0.07243939489126205
1591678025.086674,124,0.07502111792564392
1591678263.0664651,125,0.0715300664305687
1591678513.3672576,126,0.07895010709762573
1591678763.8607607,127,0.061676912009716034
1591679013.989474,128,0.06401798129081726
1591679264.6019802,129,0.07141571491956711
1591679512.988146,130,0.06193023920059204
1591679763.2274058,131,0.06959501653909683
1591680013.3003137,132,0.06196913495659828
1591680263.652575,133,0.06349676847457886
1591680514.2641199,134,0.07099092751741409
1591680763.5091372,135,0.0560058131814003
1591681014.3181934,136,0.06583550572395325
1591681265.1235948,137,0.06795939058065414
1591681515.359406,138,0.05425013229250908
1591681766.0794475,139,0.07380363345146179
1591682016.1993763,140,0.05570366606116295
1591682266.3006375,141,0.0670294240117073
1591682516.594244,142,0.05829087272286415
1591682766.4376361,143,0.05478182062506676
1591683017.1327515,144,0.059166502207517624
1591683267.2145338,145,0.06722025573253632
1591683517.291568,146,0.05694705247879028
1591683767.6278467,147,0.07382039725780487
1591684018.3939376,148,0.05240840092301369
1591684268.5121841,149,0.05388186499476433
1591684519.409098,150,0.060490552335977554
1591684768.7260363,151,0.05638980120420456
