Wall time,Step,Value
1592338752.170955,0,0.3541549742221832
1592338879.4739628,1,0.2547359764575958
1592338973.7672067,2,0.20935583114624023
1592339068.4323778,3,0.23348011076450348
1592339163.418735,4,0.25864699482917786
1592339258.7124646,5,0.21335701644420624
1592339354.10887,6,0.21961376070976257
1592339449.6899614,7,0.22658929228782654
1592339545.3469267,8,0.1994670182466507
1592339641.182783,9,0.20798571407794952
1592339736.9813464,10,0.20190036296844482
1592339832.9387693,11,0.2160673886537552
1592339928.9691145,12,0.1796436458826065
1592340025.1828809,13,0.20091137290000916
1592340121.5167537,14,0.19229567050933838
1592340217.9705043,15,0.2305731177330017
1592340314.5523472,16,0.20407719910144806
1592340411.2891765,17,0.18223077058792114
1592340507.7785459,18,0.22075222432613373
1592340604.5065503,19,0.204040065407753
1592340701.2544584,20,0.21373386681079865
1592340799.1109204,21,0.18613402545452118
1592340896.8581755,22,0.18959730863571167
1592340994.4074483,23,0.189822718501091
1592341092.2040198,24,0.18767698109149933
1592341190.0803854,25,0.1803862750530243
1592341287.515144,26,0.1795479655265808
1592341385.0553904,27,0.22234408557415009
1592341482.528598,28,0.19218896329402924
1592341580.2592893,29,0.1991325467824936
1592341677.8398058,30,0.18817797303199768
1592341775.4518661,31,0.18428543210029602
1592341872.952389,32,0.17091824114322662
1592341970.6965337,33,0.20911286771297455
1592342068.3453894,34,0.1748999059200287
1592342166.3669348,35,0.19371376931667328
1592342263.7808652,36,0.1845683753490448
1592342361.210177,37,0.20495231449604034
1592342458.6473913,38,0.1814446598291397
1592342556.1231673,39,0.18209625780582428
1592342653.5096812,40,0.17853489518165588
1592342751.4934826,41,0.20310693979263306
1592342849.4589086,42,0.1950688362121582
1592342947.2118492,43,0.17890246212482452
1592343044.8592472,44,0.1751408874988556
1592343142.5261407,45,0.20022036135196686
1592343240.1853428,46,0.1836100071668625
1592343337.4598222,47,0.1718578189611435
1592343434.9252098,48,0.19985134899616241
1592343532.9281025,49,0.17839929461479187
1592343630.4649189,50,0.1713106632232666
1592343728.1840043,51,0.17030727863311768
1592343825.7813752,52,0.18560633063316345
1592343923.4529555,53,0.18682760000228882
1592344021.3149881,54,0.18647272884845734
1592344119.0122988,55,0.19375453889369965
1592344216.847548,56,0.18328224122524261
1592344314.4647496,57,0.15896032750606537
1592344412.572301,58,0.17783188819885254
1592344510.3575404,59,0.18714873492717743
1592344607.8439837,60,0.16027206182479858
1592344705.4723155,61,0.19572800397872925
1592344803.195559,62,0.19516293704509735
1592344900.9307895,63,0.17153127491474152
1592344998.711265,64,0.18662415444850922
1592345096.5106215,65,0.17641952633857727
1592345194.5386875,66,0.17552730441093445
1592345292.3153884,67,0.18859750032424927
1592345389.7742665,68,0.16638968884944916
1592345487.497113,69,0.17188946902751923
1592345585.0957882,70,0.18049156665802002
1592345682.4118593,71,0.17294557392597198
1592345779.9680989,72,0.1670004278421402
1592345877.459504,73,0.1755446046590805
1592345974.9219751,74,0.19685421884059906
1592346072.579781,75,0.1740531176328659
1592346170.3281858,76,0.17422161996364594
1592346268.0615623,77,0.17104783654212952
1592346365.7980192,78,0.16499699652194977
1592346463.5680113,79,0.17122650146484375
1592346561.2516472,80,0.14433543384075165
1592346658.9660242,81,0.17341923713684082
1592346756.6024563,82,0.17235763370990753
1592346854.3407276,83,0.1769433617591858
1592346952.160148,84,0.1630169004201889
1592347049.346788,85,0.17701826989650726
1592347146.962028,86,0.17879565060138702
1592347244.6802897,87,0.19280456006526947
1592347342.0453038,88,0.16929645836353302
1592347439.6113603,89,0.18194358050823212
1592347537.3603735,90,0.15487779676914215
1592347635.0240467,91,0.16696257889270782
1592347732.7928293,92,0.16258171200752258
1592347830.526453,93,0.17628425359725952
1592347928.402244,94,0.17070934176445007
1592348025.87763,95,0.18463121354579926
1592348123.4724247,96,0.16151829063892365
1592348221.048715,97,0.16963732242584229
1592348318.6904004,98,0.18256378173828125
1592348416.5180242,99,0.16778671741485596
1592348573.0982418,100,0.16440719366073608
1592348694.5031204,101,0.16954702138900757
1592348816.4170437,102,0.15717504918575287
1592348938.2505162,103,0.1693594604730606
1592349060.0550838,104,0.1867590844631195
1592349181.9691782,105,0.16587026417255402
1592349303.8847601,106,0.16815190017223358
1592349425.6879811,107,0.1743069440126419
1592349547.5936356,108,0.1571829617023468
1592349669.4560194,109,0.17745822668075562
1592349791.3689828,110,0.16641448438167572
1592349913.0911038,111,0.1670522689819336
1592350034.8557296,112,0.1434992253780365
1592350156.8580487,113,0.1601017564535141
1592350278.7637732,114,0.16462111473083496
1592350400.4704273,115,0.188816636800766
1592350522.385253,116,0.1543232947587967
1592350644.1775851,117,0.1519670933485031
1592350766.1040328,118,0.1784452646970749
1592350887.8325636,119,0.1640804409980774
1592351009.9154708,120,0.17386135458946228
1592351131.7970133,121,0.1500379890203476
1592351253.880761,122,0.1624569594860077
1592351375.6564019,123,0.15802563726902008
1592351497.6328926,124,0.15138626098632812
1592351619.6605945,125,0.1511559635400772
1592351741.6523182,126,0.1452295333147049
1592351863.524894,127,0.17997238039970398
1592351985.4615371,128,0.15168920159339905
1592352107.2995207,129,0.15715748071670532
1592352229.4164522,130,0.1604708880186081
1592352351.39963,131,0.15419213473796844
1592352473.15197,132,0.14493514597415924
1592352595.09799,133,0.1639416664838791
1592352716.9926522,134,0.15129175782203674
1592352838.9193032,135,0.15710677206516266
1592352960.670415,136,0.1560056060552597
1592353082.731505,137,0.16342774033546448
1592353204.9094272,138,0.1550310105085373
1592353326.8020093,139,0.13897186517715454
1592353448.802614,140,0.1417248696088791
1592353570.8425388,141,0.1608162522315979
1592353692.738361,142,0.14321714639663696
1592353814.4743173,143,0.14969798922538757
1592353936.375846,144,0.14781850576400757
1592354058.3269463,145,0.16587260365486145
1592354180.2334201,146,0.15096673369407654
