Wall time,Step,Value
1592367694.8131068,0,0.00959716085344553
1592367818.7064893,1,0.006205746904015541
1592367913.2635481,2,0.007829147391021252
1592368007.9381142,3,0.007642796263098717
1592368103.3904498,4,0.0053012617863714695
1592368198.9277325,5,0.005762720946222544
1592368294.4036522,6,0.00606120890006423
1592368390.1652343,7,0.005999385844916105
1592368485.9301586,8,0.0068677496165037155
1592368582.014326,9,0.005081363953649998
1592368678.139064,10,0.0046880412846803665
1592368774.9188132,11,0.0037454538978636265
1592368871.0311587,12,0.005579876713454723
1592368967.2767317,13,0.004651153460144997
1592369064.0241072,14,0.004217833746224642
1592369160.5808353,15,0.0052527766674757
1592369257.124964,16,0.004477347247302532
1592369353.6939325,17,0.00463606184348464
1592369450.1287177,18,0.003871534951031208
1592369546.5323505,19,0.004917792975902557
1592369642.6256409,20,0.004366244189441204
1592369739.1718116,21,0.004284652415663004
1592369835.4666638,22,0.004535396583378315
1592369932.080759,23,0.0037558081094175577
1592370028.4065104,24,0.004610606003552675
1592370124.8191962,25,0.0038488737773150206
1592370221.5262246,26,0.004171756096184254
1592370317.9302604,27,0.0037723793648183346
1592370414.6339116,28,0.0034817729610949755
1592370511.2360747,29,0.0037217815406620502
1592370608.1795368,30,0.00406331242993474
1592370704.8755324,31,0.0026858265046030283
1592370801.3235118,32,0.0034766504541039467
1592370897.685386,33,0.003622164949774742
1592370994.2460568,34,0.004103466402739286
1592371091.0183046,35,0.0034698639065027237
1592371187.4988809,36,0.0034860491286963224
1592371283.7847774,37,0.003932885359972715
1592371380.5031476,38,0.0037183582317084074
1592371476.9475334,39,0.0032931710593402386
1592371573.493894,40,0.003153472440317273
1592371670.0633206,41,0.0029262793250381947
1592371766.458627,42,0.003914226312190294
1592371863.0548828,43,0.0040207188576459885
1592371959.8920321,44,0.004007603973150253
1592372056.288242,45,0.003838916076347232
1592372152.8682854,46,0.003815798321738839
1592372249.5014818,47,0.003076692810282111
1592372345.8721879,48,0.0028365449979901314
1592372442.5983076,49,0.003068582620471716
1592372539.1671724,50,0.003682591486722231
1592372635.6616056,51,0.002621992025524378
1592372732.5387104,52,0.0030325534753501415
1592372828.9810553,53,0.003397594904527068
1592372925.5542521,54,0.002954181982204318
1592373022.2340913,55,0.0031588710844516754
1592373118.9678457,56,0.002678891643881798
1592373215.7081106,57,0.0033287303522229195
1592373312.1210432,58,0.0037249934393912554
1592373408.5157208,59,0.002997248200699687
1592373505.0261035,60,0.0037088762037456036
1592373601.5150237,61,0.002744856057688594
1592373698.0910082,62,0.0029666374903172255
1592373794.2546113,63,0.002816246822476387
1592373891.0046878,64,0.002042109612375498
1592373987.5497124,65,0.004091740120202303
