Wall time,Step,Value
1592338752.170706,0,0.4896564483642578
1592338879.4736612,1,0.3314149081707001
1592338973.7670188,2,0.3018234372138977
1592339068.4321852,3,0.31421735882759094
1592339163.4185386,4,0.2797921597957611
1592339258.7121658,5,0.2525619864463806
1592339354.1087132,6,0.28639107942581177
1592339449.6897054,7,0.37674596905708313
1592339545.3467288,8,0.3016525208950043
1592339641.1825175,9,0.2819473445415497
1592339736.9811468,10,0.2433321177959442
1592339832.9385436,11,0.29467740654945374
1592339928.9689016,12,0.23587583005428314
1592340025.1826365,13,0.2612830400466919
1592340121.5165806,14,0.28224217891693115
1592340217.9702606,15,0.28559789061546326
1592340314.552151,16,0.2741609215736389
1592340411.288905,17,0.2943961024284363
1592340507.7783093,18,0.2496364265680313
1592340604.5063093,19,0.2710430324077606
1592340701.2542553,20,0.25847676396369934
1592340799.1106935,21,0.2547163665294647
1592340896.8579564,22,0.2170238196849823
1592340994.407193,23,0.25273725390434265
1592341092.2037961,24,0.21275724470615387
1592341190.0801177,25,0.2284778356552124
1592341287.5149193,26,0.2596702575683594
1592341385.055121,27,0.18635666370391846
1592341482.5284169,28,0.264427125453949
1592341580.2590215,29,0.2263358235359192
1592341677.8395784,30,0.2415727823972702
1592341775.4515991,31,0.22488687932491302
1592341872.952164,32,0.26882654428482056
1592341970.6962695,33,0.28132763504981995
1592342068.3452075,34,0.23092763125896454
1592342166.3666706,35,0.18349866569042206
1592342263.780666,36,0.20706862211227417
1592342361.2099085,37,0.22212271392345428
1592342458.6472116,38,0.2215079516172409
1592342556.1229408,39,0.20237471163272858
1592342653.5094852,40,0.1992119997739792
1592342751.4932342,41,0.20903266966342926
1592342849.4586864,42,0.20874455571174622
1592342947.211577,43,0.16718946397304535
1592343044.8590927,44,0.21712060272693634
1592343142.525857,45,0.2202025204896927
1592343240.1851587,46,0.25732240080833435
1592343337.459556,47,0.23427298665046692
1592343434.9250238,48,0.22984722256660461
1592343532.9278429,49,0.19510731101036072
1592343630.4647002,50,0.18600641191005707
1592343728.1837327,51,0.20918992161750793
1592343825.7811775,52,0.1872953325510025
1592343923.452728,53,0.17615795135498047
1592344021.314766,54,0.23142577707767487
1592344119.0120616,55,0.16594909131526947
1592344216.8473635,56,0.17075489461421967
1592344314.46452,57,0.16226530075073242
1592344412.5720775,58,0.18117454648017883
1592344510.3572733,59,0.18395201861858368
1592344607.8437562,60,0.2404043823480606
1592344705.4720514,61,0.2412361055612564
1592344803.1953773,62,0.23863519728183746
1592344900.93052,63,0.1666652411222458
1592344998.7110395,64,0.16466723382472992
1592345096.510351,65,0.17523697018623352
1592345194.5385044,66,0.20301198959350586
1592345292.31512,67,0.21649393439292908
1592345389.774085,68,0.2068612277507782
1592345487.4968348,69,0.1764877885580063
1592345585.0956311,70,0.2501067519187927
1592345682.4116228,71,0.17131397128105164
1592345779.9678752,72,0.18858535587787628
1592345877.459237,73,0.22394642233848572
1592345974.9217446,74,0.18149583041667938
1592346072.5795326,75,0.13037359714508057
1592346170.3279607,76,0.22267746925354004
1592346268.061297,77,0.16107238829135895
1592346365.7978158,78,0.12667453289031982
1592346463.5677478,79,0.19050098955631256
1592346561.251421,80,0.1441574990749359
1592346658.9657745,81,0.1935807168483734
1592346756.6022565,82,0.1732780635356903
1592346854.3404856,83,0.1502138078212738
1592346952.1599655,84,0.16621166467666626
1592347049.3465214,85,0.1663585603237152
1592347146.9618278,86,0.1715814620256424
1592347244.680026,87,0.1526729315519333
1592347342.0451016,88,0.12692193686962128
1592347439.6110911,89,0.1642553210258484
1592347537.3601513,90,0.17166289687156677
1592347635.0237846,91,0.15716618299484253
1592347732.7926087,92,0.1485336273908615
1592347830.5262096,93,0.18921862542629242
1592347928.402012,94,0.1910831332206726
1592348025.877387,95,0.17111743986606598
1592348123.4722004,96,0.1698838174343109
1592348221.048446,97,0.14725340902805328
1592348318.690219,98,0.16024449467658997
1592348416.5178041,99,0.1734851896762848
1592348573.096326,100,0.12026819586753845
1592348694.5028677,101,0.10968616604804993
1592348816.4167762,102,0.1063309758901596
1592348938.250248,103,0.1329759806394577
1592349060.0548394,104,0.13407322764396667
1592349181.968901,105,0.09894148260354996
1592349303.8845437,106,0.12172704190015793
1592349425.6877117,107,0.14324460923671722
1592349547.5933652,108,0.09556742012500763
1592349669.4557908,109,0.10153466463088989
1592349791.3687096,110,0.07550501078367233
1592349913.090837,111,0.11889293044805527
1592350034.8554564,112,0.09065189212560654
1592350156.8578312,113,0.11831174045801163
1592350278.763498,114,0.1268535703420639
1592350400.470158,115,0.10749765485525131
1592350522.385005,116,0.07754180580377579
1592350644.177339,117,0.09465035051107407
1592350766.1037872,118,0.09588094055652618
1592350887.8322816,119,0.11986159533262253
1592351009.9151964,120,0.07737650722265244
1592351131.7967978,121,0.08536946028470993
1592351253.8804932,122,0.07988810539245605
1592351375.6561263,123,0.10183115303516388
1592351497.632642,124,0.0703316405415535
1592351619.6603305,125,0.07095784693956375
1592351741.6520715,126,0.08104654401540756
1592351863.5246794,127,0.08775060623884201
1592351985.4612672,128,0.0972907543182373
1592352107.2992938,129,0.08228578418493271
1592352229.4161804,130,0.0986315906047821
1592352351.3993673,131,0.0694749504327774
1592352473.1516974,132,0.08322189003229141
1592352595.0977113,133,0.09785529226064682
1592352716.9923878,134,0.06903603672981262
1592352838.9190512,135,0.07310599833726883
1592352960.6701534,136,0.07879330217838287
1592353082.731259,137,0.07263606786727905
1592353204.9091563,138,0.06909472495317459
1592353326.801736,139,0.07350124418735504
1592353448.8023624,140,0.06124453991651535
1592353570.8422937,141,0.06384873390197754
1592353692.738087,142,0.06390572339296341
1592353814.4740467,143,0.05582568421959877
1592353936.3755774,144,0.07582854479551315
1592354058.3266764,145,0.05221380293369293
1592354180.2331433,146,0.08795904368162155
1592354301.971383,147,0.08240222185850143
1592354423.7965834,148,0.05945338308811188
1592354545.6161227,149,0.04447201266884804
1592354667.4733555,150,0.054569944739341736
1592354789.4560633,151,0.0567045658826828
1592354911.2796617,152,0.06652619689702988
1592355033.1515155,153,0.07857109606266022
1592355154.8964949,154,0.08246154338121414
1592355276.8834865,155,0.06757919490337372
1592355398.6649866,156,0.058191295713186264
1592355520.5606108,157,0.051659297198057175
1592355642.2605531,158,0.047988828271627426
1592355764.1635273,159,0.04541529715061188
1592355944.5420468,160,0.08634461462497711
1592356078.1898139,161,0.08712345361709595
1592356212.4199963,162,0.05181814730167389
1592356346.7821147,163,0.08605510741472244
1592356481.0825536,164,0.06464382261037827
1592356615.6183255,165,0.056911651045084
1592356749.9323845,166,0.0651785284280777
1592356884.3071597,167,0.10608288645744324
1592357018.5862124,168,0.06431844085454941
1592357152.8943245,169,0.04380745440721512
